Mean Intensity,Std Intensity,Mean R,Mean G,Mean B,Std R,Std G,Std B,Var R,Var G,Var B,Promedio_tono,Promedio_saturacion,Promedio_valor,Homogeneidad,Contraste,Area,Perimeter,Solidity,Asimetría,Curtosis,Class
0.4739305423543536,0.2514208129505124,0.49919000865602686,0.466052056427578,0.4725022358149959,0.25338985404127917,0.22740112807334464,0.2110241736695743,0.06827596573852812,0.054583182156165214,0.04707458556428639,0.5216863536893521,0.12751085218907768,0.5116279069767442,0.14867107554905792,0.07690782409850129,0.037163069759111676,0.08711799383470906,0.7784767707651109,0.6487374569683246,0.0107033450565431,q
0.702683641854106,0.14177511275390062,0.7671012948578043,0.6741426584542022,0.696774590416043,0.1566464818525099,0.15905234010999353,0.23393361756650907,0.02737991910651472,0.02748406409831914,0.05746256910971873,0.7181390625188911,0.1535339908885842,0.7782965148632734,0.4585865613275211,0.011627211491543547,0.06342969861596172,0.08420218373363506,0.7893776032716627,0.6200509337532659,0.007302488088553255,q
0.5671102804816868,0.28291385539673647,0.6367273448241956,0.5441112656467316,0.5249015373889782,0.37993123043940835,0.24777374609470693,0.25286640684107,0.14941540461842048,0.06443851583856289,0.06682747985874596,0.5249966751701709,0.22928922110663896,0.6565221752015633,0.21344906982009235,0.046095970807756105,0.04470961065838831,0.07614604266248343,0.835714628379969,0.6355927666488056,0.005384682712726792,q
0.6285296630340877,0.32295184014297446,0.7490026225988391,0.5967939598648917,0.49740929373482834,0.46672718084014797,0.2916975805754862,0.29175624870518746,0.2231882268141288,0.08846482453995008,0.08827830388026148,0.42141432215787505,0.3165537744134763,0.7532693377851976,0.2399503478075175,0.029896185951373947,0.13405445608588798,0.2090961837748582,0.8248297627409533,0.6147599415840346,0.0036706843762459454,q
0.5618689803186775,0.4771688197465789,0.6541586809311113,0.5579193324061196,0.3638266427128204,0.5295970867239633,0.5026964367928229,0.28535333205194247,0.2858320108138928,0.2567902064442297,0.08454175541657963,0.3601745837917569,0.37366756601353446,0.6533951935396203,0.1377782734817427,0.11280713640477441,0.05348596559306688,0.08786002584461187,0.879466498517234,0.6465851277945553,0.003284697180819999,q
0.44878993285686125,0.21483399958857516,0.5742137442232707,0.391502483608186,0.4434563570490081,0.32081651034295067,0.1906952807597692,0.16682341089990071,0.10761036175606337,0.03888745061718229,0.029953343932862937,0.8076241370555306,0.317882259277279,0.5779060061342548,0.11247863121773292,0.0870749642958028,0.022047260176051305,0.07371225671065612,0.8202356154184056,0.6348495370735536,0.0082423463375258,q
0.4379611182081486,0.24356438815136922,0.5679353038555588,0.3787307768726406,0.43129857081342654,0.33530286022213573,0.20380542206162455,0.14271858681726926,0.117222295781071,0.044189171825399505,0.02223764072762608,0.7919865555971999,0.3329236776757676,0.5706199609167734,0.11392008527839012,0.049681917927216275,0.02118814584860375,0.058544939755734306,0.7190766103913574,0.6502281114618369,0.007897587638918605,q
0.4559209861979096,0.1518140686989526,0.4880322771476054,0.43963441287502475,0.48082719634320037,0.19903387420557303,0.17391264044599,0.129964966751768,0.04304377274721898,0.03259405550019595,0.01861823730523231,0.745484881091995,0.1385889310830706,0.5073038397328882,0.4591927870032834,0.005024202853629693,0.03895179972013501,0.04090981029387281,0.8707271861044352,0.6464685198097844,0.006074751071502127,q
0.48291288061536397,0.25889826409405975,0.7235132830520796,0.3958021060997417,0.33346214571993243,0.47013922296866373,0.2143068349947701,0.24122886117064907,0.2263894882596759,0.04867982874496924,0.06098748501298633,0.3310732550688542,0.5209966953741557,0.7261084365415227,0.07572260539722941,0.12777397676153807,0.06235448195576252,0.20746907995959923,0.8231869034826061,0.622406247382227,0.005659847147698157,q
0.382755962179291,0.19913486822356458,0.46955802681272835,0.3449393999602623,0.3801090541437893,0.2952171497735703,0.1598535286904019,0.136151984375201,0.09162885487052426,0.027748487860000642,0.020334069983704465,0.8603692374653915,0.263675021957122,0.46774016125066326,0.06332967384476389,0.08918994889300344,0.010414526695427882,0.051111846174774635,0.7932247015602768,0.6480001636448741,0.013911005412807646,q
0.42050774894973647,0.2679138863004637,0.5679127369325426,0.3643028015100338,0.3547414262212597,0.481542525527484,0.20301819553485922,0.21769167917119875,0.23725365553879424,0.04386127626546749,0.04999123861747105,0.566797644811452,0.3900769605024548,0.575029765371226,0.09746504018869975,0.12017510908171673,0.01836114344845428,0.06415454292803335,0.7743474334192766,0.6416545893452285,0.009118438480224218,q
0.42426802117677614,0.2619340518054974,0.5380744289359535,0.38512537254122786,0.3573723534969408,0.42616500155521586,0.21672237796591756,0.21165636711193897,0.18687711839844032,0.049743464485281795,0.04734737690906702,0.481094413076858,0.31557597164213996,0.5369430316677666,0.06763312418044928,0.10606856996693728,0.008763419997413013,0.031737728644524316,0.7844967140466507,0.6544827236859299,0.010197359757844157,q
0.42214745845027424,0.14324092676603975,0.5156396836117393,0.3918235644744685,0.3616909859194917,0.24680017287272107,0.10100185321414237,0.06554433266119988,0.06490902416259696,0.011685641740460233,0.005231701795378818,0.08676475922186894,0.290879738157371,0.5133895640020188,0.2925165987488131,0.011108142621019366,0.05731794075798733,0.14568806370711046,0.704638264753444,0.657753008626895,0.012520206383827524,q
0.3785164395703737,0.20760788684141276,0.44946379378990514,0.3568956884561892,0.33389747901015304,0.309617736456553,0.14396823630426744,0.09157390312436557,0.1004612434623305,0.02274141475256042,0.00965658002045869,0.1498809106406645,0.2421317680064197,0.44753853321427184,0.30801783263563465,0.00985444754240635,0.2557237097400078,0.3130720097528482,0.6763569125416705,0.6377004359484371,0.004214642061421601,q
0.6173786767239792,0.2510223820905148,0.8459936457992479,0.5427363401549772,0.4285335735027137,0.28874767936421586,0.24418752350490677,0.07859719841235692,0.08779301392292548,0.06264445093144581,0.007283818729349576,0.028932064658872464,0.4859569198106949,0.8449159451799511,0.29820465158930987,0.008706370488630598,0.09025352477040487,0.12412855612038287,0.8612337910140638,0.6122930115979417,0.007396920768819135,q
0.46840714163211206,0.392427070297258,0.5293378058825521,0.45797575998410484,0.388549157172668,0.4627881632009699,0.3434140732646151,0.11796608581612437,0.2195208771241642,0.12161904183499833,0.015505489710466168,0.1175611466431309,0.23125588419276777,0.5271835488087381,0.2727409921558652,0.02010521338047274,0.022873280731255118,0.02819186824809307,0.9866355110413534,0.6886991503304942,0.012123681200438543,q
0.4385028795094015,0.17661559596683868,0.5792800184404,0.3898207828333002,0.3500805208857455,0.3257774068134648,0.10711942343020353,0.07795643689992797,0.11085576076965546,0.013038026677510901,0.00717524918176649,0.01084499038821922,0.3745174172105925,0.5772492267474214,0.2262507110349694,0.02184546351382991,0.03693512541009631,0.06593008423484233,0.9123930041979136,0.6440946540917184,0.005830269648376932,q
0.3864857803686862,0.2818506942909054,0.4887866571455744,0.3537866083846612,0.31768920042208404,0.4323625781973727,0.19905194951820732,0.10964164964236255,0.19221676952589248,0.04222780089516189,0.013512561655886537,0.12977959400805214,0.3100629964047188,0.48645190304253855,0.2586997969775279,0.028052404962312004,0.06376924071918252,0.11710487115049242,0.784489502212255,0.6674872257006652,0.010727081179298426,q
0.5745811367690831,0.18244757593385474,0.7518267118220051,0.5095314921517982,0.47019780850698034,0.2891543089099436,0.1209002511910737,0.046569295526643927,0.08803169806125527,0.0163542289265492,0.0028469726756905444,0.10473576670575861,0.36589095366573365,0.7504125092207944,0.5033686733526782,0.001719771653394329,0.3048441340059501,0.2133858267929587,0.9537021098577257,0.6024742168906843,0.0029983596258259296,q
0.5791396253512233,0.41108588069416,0.737088899169376,0.5321120604013511,0.4319200248581618,0.4898773460217044,0.3717349319513979,0.12387072593449219,0.24535538996176026,0.1420045464068711,0.017001835823102864,0.08817448706943455,0.38629054169325744,0.737344864179317,0.24615218927506688,0.016848938864400285,0.2543655413271246,0.2929252818266512,0.7588544232613609,0.6228895547222203,0.003952360003334186,q
0.37743612265604093,0.23233742137838997,0.43725992420737714,0.362055235446056,0.32941953984009387,0.3498773665471852,0.17172374625602843,0.122277360970961,0.12730715972235748,0.03181408043648356,0.0165912828793719,0.18775979011256064,0.2298136645962733,0.4378194924357132,0.21785004865982252,0.01822475231152128,0.09057043073341095,0.1712349750025531,0.822786544847389,0.6734618746530243,0.0183296379818134,q
0.365291373012273,0.33096016357016367,0.49229742559766076,0.32581283528710514,0.26826152174221646,0.5222777443909974,0.2305435726454219,0.10745618120443866,0.27814114638313087,0.05605009222618514,0.013011963459919467,0.0765605542189068,0.3913154053695431,0.4903618433823814,0.2048790726555288,0.022191650994368053,0.09172487388436167,0.14389569315533882,0.8652494090845637,0.6664661926644115,0.0077694349820235055,q
0.41834390943289773,0.4374846520485242,0.5613554338732739,0.375578780051659,0.29526953597572225,0.6038410962050903,0.3570188191263729,0.18781524193062285,0.3697698956541028,0.1312148739332407,0.03760481042971243,0.1930843539553385,0.4030079677498847,0.5596180973457054,0.23090939990227458,0.03755304948094741,0.14480662268787997,0.19661647788929826,0.8222010332574442,0.6526677690730716,0.00534763791652382,q
0.36955012975022883,0.5060134363583808,0.5299438889578434,0.32030041724617525,0.23684812388702153,0.6164618469402643,0.39859865093884317,0.30864625024471415,0.3851112256493592,0.16279942402929198,0.09852220532992742,0.04650409256326244,0.5832948952060809,0.5281460703239249,0.04851832845688434,0.3559034054508295,0.025478422482282544,0.07989975183926058,0.7438900411560547,0.6104682038626186,0.003849112677909673,q
0.4396521187194558,0.37801771090902625,0.6519245555525108,0.37118855553347907,0.26917477527496186,0.49502842811629383,0.30696448260531184,0.2196256492667493,0.2504303929837105,0.0977046974910411,0.050853621013389534,0.03852691903132594,0.5696498865811971,0.6503086539581473,0.09830221475808075,0.24849804039202333,0.05944322281148049,0.16789515853012998,0.734229264190154,0.5949105712705842,0.00936879663767962,q
0.20673643312694043,0.2502792935583024,0.2396300958933036,0.19714206238823762,0.20676123073137567,0.4309019489192208,0.14985799459719099,0.06353453943847974,0.1909515638854413,0.024539968357080406,0.004945540890272281,0.63726711078333,0.17904216399284736,0.24969749323808416,0.5615544611840814,0.00868533569937099,0.07478549562367957,0.1487605109332152,0.7404563441943919,0.7243409599628687,0.028003124123316053,q
0.2850770407010199,0.34447001467859184,0.4140498438852504,0.24412159745678524,0.194347922781969,0.5635367008855056,0.22571074703464472,0.09248067320716466,0.3228645547589963,0.053802138950196476,0.009834777697505714,0.09169517960126224,0.4331429329660123,0.41158228830997395,0.3548393925391767,0.04934722400667797,0.06893028068813867,0.1396700192377515,0.823351564075593,0.6698128970034675,0.008522775404847324,q
0.4116905036296405,0.38920224108172874,0.6258629833149842,0.34719173455195707,0.21739061856759573,0.6223428836805521,0.2912058248400068,0.13143090531204724,0.39236647114994067,0.08817482562829655,0.019017967897163694,0.035347172685616185,0.5734536815301112,0.6239986540875619,0.273637104515278,0.06456504947941635,0.11820915793558401,0.21354720797048757,0.877418810955353,0.6403343671486107,0.0028935370693207066,q
0.5600786034740043,0.4528355289694529,0.8285897123845662,0.49322789588714483,0.2320010977969927,0.46922607609639827,0.4516296488684444,0.16082142388816661,0.22553051873888746,0.20801771177975736,0.0279251771984648,0.05062929960948362,0.7067634254374048,0.8274498194665528,0.09536906124583613,0.11130106907031379,0.08562928469796922,0.14345132796558266,0.9383132731311535,0.6016043743359647,0.0029255214872170006,q
0.6515224614556069,0.403490592599451,0.9021740006479931,0.6002988277369362,0.2848215370104275,0.29117134980946574,0.43670724814543943,0.22732561313571342,0.08922044781977082,0.19473435480226764,0.05436018269594712,0.06813845800437668,0.6934138111877065,0.9012970584048349,0.07275670507462252,0.22125872304886549,0.02520548911701415,0.055324944275893455,0.8144465788991652,0.5752604541171042,0.008380230240638158,q
0.2112917160209075,0.3988252427390651,0.27546314579682996,0.19385972580965624,0.17051657973144982,0.5725090686755764,0.29155875071478454,0.14565193604693866,0.33303131762345706,0.08838290539569289,0.023115420648333117,0.3499099273373554,0.3018093300392385,0.27630676450414776,0.21596413692471753,0.0919968466096003,0.023069460613116027,0.05138423844381485,0.9241106988438063,0.6995174833972627,0.01803954818326121,q
0.2918346313699028,0.5639295919761571,0.4850469956171811,0.23319690045698388,0.12621195368432342,0.7676188028367368,0.429220994425242,0.23017446689794657,0.5930757838626831,0.1882353894006108,0.055687142967016635,0.06379562573297386,0.6897427067602661,0.4831146225621514,0.040948340432060026,0.35747129578463016,0.08768809554606993,0.2541775516920262,0.7076413240953586,0.6264880569711228,0.002595654384969522,q
0.3182623246688925,0.6007037809762742,0.5406244912367802,0.2500965626862706,0.12557472669429035,0.870408168807278,0.45233179965852116,0.19176935422363037,0.7600367870994801,0.2086535313255188,0.039143206057244716,0.14269927820966982,0.6803769674529107,0.5395766199479753,0.07352861250406241,0.18218939727156055,0.037023770434713395,0.04802901347875989,0.8388008183688228,0.6216132266167705,0.001758976270313044,q
0.43428900240586904,0.49148450457488657,0.582745653046454,0.3884283727399165,0.31241788210354304,0.6379455758575705,0.4214295699306159,0.24046773653231704,0.4119430030621809,0.18158858827039387,0.06061482749392914,0.3944457206417526,0.40521947644111384,0.5822672800921431,0.1163865431039023,0.18623540249047907,0.012712168901536385,0.023223484014500924,0.900199942852476,0.6245604769353637,0.004889002347665086,q
0.5970321738893493,0.364398916723081,0.821307043942635,0.5250530498708523,0.406590252004347,0.4525844211576613,0.3077547549926885,0.19269491653998927,0.21016207619662092,0.09819547025081142,0.03950775481697713,0.07875615093518397,0.48846540252617476,0.8201411266840083,0.0839454667418093,0.13019140468095816,0.1069288147285819,0.1831414492655963,0.8391790443524929,0.5704176984373801,0.010663086291830203,q
0.37835775800580557,0.6186517505297611,0.4688584521992272,0.3588762169680112,0.27225523149163167,0.7382109543597195,0.5205557218847947,0.2049716020620667,0.5491125562905272,0.2750579703182175,0.04450274406101552,0.3179915609773791,0.40727144057676146,0.4846012734402298,0.34094742354245494,0.061770313055458825,0.26975811667313415,0.2547932835389271,0.8854008623781899,0.6217191299946909,0.00021044565288895738,q
0.4371645046971346,0.13545336894334079,0.58203801881759,0.3921017285912975,0.3206513595490199,0.2880576772888329,0.07020452105267558,0.058631976650700655,0.08738873567120391,0.005995704499558759,0.004280868607274158,0.024826202077111864,0.4278274138617365,0.5800170827347905,0.5402710724994139,0.0022222029196084306,0.5418445220540681,0.5360802785341945,0.6809875218242971,0.6359159174293635,0.004973079356108486,q
0.5168162387340097,0.14130753708698274,0.7110579534702286,0.46433538644943373,0.3069320517289514,0.1683706104974296,0.14046923134270128,0.05905318149543876,0.0313606914172684,0.021705239053437676,0.004336115349377682,0.044647023975045635,0.5658160783000449,0.7094980652508703,0.44225254089305316,0.006466689445150568,0.11549282110981762,0.20056146192028654,0.7233864486741154,0.6560378838642835,0.008615798264630735,q
0.4841663046910438,0.20826624513167108,0.6852704081550411,0.42673077687264055,0.2839934573822904,0.3406251082497449,0.1766452348731007,0.09794367727565276,0.12085685428011053,0.03358099745632511,0.010942629078603648,0.03422277568884429,0.556688866001529,0.6836183691164861,0.34362190721746483,0.007550197479384755,0.260477299185099,0.32755110451682373,0.8599568646016986,0.6348876555524013,0.004128064312585685,q
0.5732235278277776,0.3216642374230368,0.7661744390910689,0.5395334790383468,0.2679839179049743,0.340251210502207,0.337943193053092,0.07702813025405891,0.12059970945938277,0.11786292176250451,0.007019392798226435,0.10241684902854518,0.6399758629622843,0.7666912554515924,0.21440491279801813,0.02291336420596407,0.11619454145647394,0.17942898800942916,0.8103848064299247,0.5401463567271102,0.023473736456099053,q
0.2112644676714362,0.32439601394952716,0.20748673790292033,0.21207550168885356,0.25065418290622826,0.4454875105551968,0.2563028534791194,0.05146781847983036,0.20377297938933625,0.06880698132644143,0.003394704447644156,0.5897909588809228,0.37374970776492294,0.2819379197887953,0.8253054934642038,0.01789070270857204,0.009895227008149012,0.016105947082632896,0.9904167252641126,0.7435628189097211,0.03330713694097614,q
0.45009144225513753,0.25399698309056185,0.5756499676809425,0.41814583747268036,0.31453934324610366,0.4211063332585147,0.2085998785140358,0.1298240803559743,0.18257443418828173,0.04621248231184371,0.0185800434718696,0.041921872544159786,0.39182563201759096,0.5736062041386808,0.5017325974628489,0.008264358126159065,0.12413228129176906,0.13327783617104802,0.9490673883043502,0.6611510983932497,0.0054900373952626695,q
0.37616667013949556,0.5879295452372407,0.46841517335426686,0.36011921319292667,0.24918572169899858,0.7535212056042743,0.5092382097659642,0.08739314670669433,0.5717894030584882,0.26340877693541653,0.00885592615205477,0.35993519604405705,0.5022509999178583,0.5045926026581771,0.44724848927032923,0.04555893290472094,0.5418445220540681,0.436055790983312,0.8049507116567709,0.6294270382438358,0.0007713257193187285,q
0.4357668246536655,0.1751203063956239,0.5521158908212265,0.4020886151400755,0.33369243072128096,0.28137477355306323,0.14959328172615788,0.08770350235617,0.08352137642893812,0.02445766839072141,0.00891417930420442,0.03412121725042618,0.37389661512798317,0.5499880291441809,0.5380292415635333,0.00990656298488895,0.056525675850472135,0.11782045126356086,0.7095617301292859,0.7124273487893841,0.025985112686837293,q
0.3227198340735802,0.5285262218047138,0.3773237885995128,0.31057897874031387,0.27263693676783957,0.6694237502675996,0.46103712821787707,0.1011169208198611,0.4528884734937398,0.21661703566145332,0.011613122513775222,0.4622383963438962,0.4186654492837871,0.4255606890036365,0.5028591371700043,0.03604235242586698,0.38701332298538355,0.3582574024648824,0.9469736552274296,0.6599987000092512,0.005081175126874823,q
0.5349668451700698,0.27223365188015947,0.6512878459388405,0.4921422610768925,0.4754596630583425,0.4369407699797003,0.19001775250222047,0.0912387473959757,0.19620947824286927,0.03862264805461595,0.009591125384873526,0.4327235796931484,0.2633338177590467,0.654537277892094,0.18796765713207783,0.050368104048292776,0.02209044754882939,0.045034932361609104,0.8986327326783647,0.656528356752253,0.0061293306462574205,q
0.474775241187964,0.13483874843485494,0.5084682378618163,0.45973534671170274,0.48840136467522716,0.2691600786410737,0.07707605508577757,0.05584397217842088,0.07667866340826987,0.007103529982690507,0.003923994524062322,0.6310502835173073,0.15712927216089675,0.5360872772450208,0.4094589574874314,0.014149496850376335,0.0773509248480145,0.20858476840807247,0.8512728871226388,0.6928383006152319,0.02060434533358709,q
0.6626686392334559,0.18040380338769063,0.8256495647001743,0.6091412676336181,0.5326287032903941,0.3134037263806754,0.16389099986450537,0.29278925849752413,0.1028506979084178,0.029100228844412088,0.08888870118769511,0.16522832513208643,0.3374841245268951,0.8257269868385293,0.534778307579263,0.006074255625581782,0.35894450911913084,0.26113752588313466,0.8623842668126158,0.543038297422558,0.020380541339402394,q
0.7089106911303418,0.11163644893552992,0.8885919368384064,0.6501792171666997,0.5604174783161434,0.20937265683948889,0.14671171334083966,0.31323695969182547,0.04739776877243953,0.023570698805274133,0.10140360729541925,0.04377168695820386,0.3545775070610313,0.8876664596032147,0.6076435120410726,0.006508696852674538,0.06213943862372268,0.07608489032390812,0.8764724520204696,0.4546762976954043,0.09423336552132204,q
0.2931569777413042,0.45457663869766696,0.4313667334540126,0.24822571031194118,0.19901040541201298,0.6282493865659768,0.3835030737682701,0.21754925967483807,0.3997212588782448,0.1509393786381608,0.04992802311432285,0.4919200590006166,0.4533656002982378,0.4289707652288698,0.3099249664606666,0.14995088273358778,0.3150303971025741,0.6744844821742895,0.08833540302321051,0.6938447832999862,0.019177628346978216,q
0.09198722212694205,0.18296374813555416,0.10528436740884979,0.08762487581959069,0.11448634614990291,0.2569080487922565,0.14075775381949718,0.06531952623331544,0.07010835394811625,0.021789769326359072,0.005199297977448329,0.7781262468111858,0.2724578707594321,0.11324591373218929,0.8606495815947013,0.019304700450705613,0.0432458069245031,0.09198881450947098,0.8890956072257534,0.9503969926683691,0.2564073061896326,q
0.43364626192716355,0.4846496123389442,0.6386503690497876,0.3745455990462945,0.2345831289422505,0.6742745572630977,0.44222963650746633,0.08723385655827179,0.4593706309998679,0.199599114181409,0.008826101367953122,0.30666295897764506,0.5379068386167328,0.6368964423910652,0.3587258010166384,0.01464279220992385,0.4825378346915018,0.5645600331213503,0.6729770253697683,0.6516168997106381,0.006260596953195098,q
0.44979331325503974,1.0,0.5756548034501601,0.4419694019471488,0.19061919851355763,0.9736991642641267,0.9971018318519749,0.3386140777423849,0.9486409429521532,0.9942593006037352,0.11808067371467688,0.3570770514200046,0.5821512292829024,0.575363008114299,0.3450753244716241,0.11190299088494612,0.2681735868581038,0.23782292695037918,0.9222173660722008,0.6264203830417919,0.000604465671967441,q
0.35029997227079734,0.36016993908206274,0.6248378002408213,0.258125173852573,0.14508270543866927,0.5304687051297864,0.2793756075348914,0.1493390869035981,0.28675485746660073,0.08134168134138237,0.024242807201597962,0.07281014617160958,0.7359632384069555,0.6232884911545081,0.21674711368576785,0.10649941658011215,0.0821799680938214,0.15531944203871262,0.78437539523732,0.633820576173013,0.011117359628015985,q
